track.name,name,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
De Kapitein Deel II,Acda en de Munnik,3lhpOjOF3GZsjNFgMhHtgb,0.673,0.612,4,-11.374,1,0.0322,0.407,1.69e-05,0.111,0.672,114.883,audio_features,3lhpOjOF3GZsjNFgMhHtgb,spotify:track:3lhpOjOF3GZsjNFgMhHtgb,https://api.spotify.com/v1/tracks/3lhpOjOF3GZsjNFgMhHtgb,https://api.spotify.com/v1/audio-analysis/3lhpOjOF3GZsjNFgMhHtgb,181067,4
Rush Rush,Paula Abdul,015qd1I4v00JIoK7yOUgKC,0.706,0.44,4,-11.577,1,0.0493,0.763,0.0,0.0958,0.395,90.012,audio_features,015qd1I4v00JIoK7yOUgKC,spotify:track:015qd1I4v00JIoK7yOUgKC,https://api.spotify.com/v1/tracks/015qd1I4v00JIoK7yOUgKC,https://api.spotify.com/v1/audio-analysis/015qd1I4v00JIoK7yOUgKC,292933,4
The Boy From New York City,Darts,0n65iUr5Vo8wSBO8xwdswn,0.626,0.576,0,-7.809,1,0.0558,0.0671,0.481,0.564,0.814,146.85,audio_features,0n65iUr5Vo8wSBO8xwdswn,spotify:track:0n65iUr5Vo8wSBO8xwdswn,https://api.spotify.com/v1/tracks/0n65iUr5Vo8wSBO8xwdswn,https://api.spotify.com/v1/audio-analysis/0n65iUr5Vo8wSBO8xwdswn,183266,4
Centerfold,The J. Geils Band,1ynmMEK1fkyiZ6Z6F3ThEt,0.653,0.677,0,-12.244,1,0.0396,0.249,0.0,0.403,0.888,114.37,audio_features,1ynmMEK1fkyiZ6Z6F3ThEt,spotify:track:1ynmMEK1fkyiZ6Z6F3ThEt,https://api.spotify.com/v1/tracks/1ynmMEK1fkyiZ6Z6F3ThEt,https://api.spotify.com/v1/audio-analysis/1ynmMEK1fkyiZ6Z6F3ThEt,216533,4
Walkin' In The Rain With The One I Love,Love Unlimited,1Z2DNnLN7O4lu5WpVYgazl,0.371,0.566,10,-12.183,1,0.0495,0.343,9.37e-05,0.394,0.578,138.032,audio_features,1Z2DNnLN7O4lu5WpVYgazl,spotify:track:1Z2DNnLN7O4lu5WpVYgazl,https://api.spotify.com/v1/tracks/1Z2DNnLN7O4lu5WpVYgazl,https://api.spotify.com/v1/audio-analysis/1Z2DNnLN7O4lu5WpVYgazl,281600,4
Take Care Of Your Homework,Johnnie Taylor,5dfHU6igXUSMJPyYjagKsd,0.804,0.477,4,-12.228,1,0.0471,0.133,1.26e-05,0.0796,0.612,110.795,audio_features,5dfHU6igXUSMJPyYjagKsd,spotify:track:5dfHU6igXUSMJPyYjagKsd,https://api.spotify.com/v1/tracks/5dfHU6igXUSMJPyYjagKsd,https://api.spotify.com/v1/audio-analysis/5dfHU6igXUSMJPyYjagKsd,157867,4
Lovely One,The Jacksons,0ly0K8nNKxIYUVxA8IGLWi,0.796,0.907,1,-8.093,1,0.0508,0.0518,0.0901,0.674,0.692,121.456,audio_features,0ly0K8nNKxIYUVxA8IGLWi,spotify:track:0ly0K8nNKxIYUVxA8IGLWi,https://api.spotify.com/v1/tracks/0ly0K8nNKxIYUVxA8IGLWi,https://api.spotify.com/v1/audio-analysis/0ly0K8nNKxIYUVxA8IGLWi,291573,4
(I've Been) Searchin' so Long,Chicago,4Uty0YMrjf6KxaJOlwuROr,0.2,0.583,0,-7.487,1,0.036,0.172,0.000532,0.207,0.171,170.682,audio_features,4Uty0YMrjf6KxaJOlwuROr,spotify:track:4Uty0YMrjf6KxaJOlwuROr,https://api.spotify.com/v1/tracks/4Uty0YMrjf6KxaJOlwuROr,https://api.spotify.com/v1/audio-analysis/4Uty0YMrjf6KxaJOlwuROr,270333,4
"Tighter, Tighter",Alive and Kicking,68gGCRgsGRP7bYvsbWb4RW,0.51,0.83,1,-10.979,0,0.0614,0.0245,7.49e-05,0.0409,0.847,81.063,audio_features,68gGCRgsGRP7bYvsbWb4RW,spotify:track:68gGCRgsGRP7bYvsbWb4RW,https://api.spotify.com/v1/tracks/68gGCRgsGRP7bYvsbWb4RW,https://api.spotify.com/v1/audio-analysis/68gGCRgsGRP7bYvsbWb4RW,165373,4
It's a Sin - 2001 Remaster,Pet Shop Boys,6IDHh3FcwLVcG5NsmpQgg2,0.538,0.86,0,-5.916,0,0.0435,0.252,0.000527,0.247,0.291,127.153,audio_features,6IDHh3FcwLVcG5NsmpQgg2,spotify:track:6IDHh3FcwLVcG5NsmpQgg2,https://api.spotify.com/v1/tracks/6IDHh3FcwLVcG5NsmpQgg2,https://api.spotify.com/v1/audio-analysis/6IDHh3FcwLVcG5NsmpQgg2,299307,4
De Troubadour,Lenny Kuhr,2KCMlWqxxevzBWAsxRPXjH,0.38,0.364,1,-9.11,0,0.0481,0.707,0.0,0.188,0.555,88.004,audio_features,2KCMlWqxxevzBWAsxRPXjH,spotify:track:2KCMlWqxxevzBWAsxRPXjH,https://api.spotify.com/v1/tracks/2KCMlWqxxevzBWAsxRPXjH,https://api.spotify.com/v1/audio-analysis/2KCMlWqxxevzBWAsxRPXjH,178547,4
Breng Me Naar Het Water - Bonus Track,Marco Borsato,5JzpyVGEXe87V15jPg883K,0.452,0.484,9,-8.72,1,0.0468,0.541,0.0,0.108,0.254,145.814,audio_features,5JzpyVGEXe87V15jPg883K,spotify:track:5JzpyVGEXe87V15jPg883K,https://api.spotify.com/v1/tracks/5JzpyVGEXe87V15jPg883K,https://api.spotify.com/v1/audio-analysis/5JzpyVGEXe87V15jPg883K,246185,4
Breng Me Naar Het Water - Bonus Track,Matt Simons,5JzpyVGEXe87V15jPg883K,0.452,0.484,9,-8.72,1,0.0468,0.541,0.0,0.108,0.254,145.814,audio_features,5JzpyVGEXe87V15jPg883K,spotify:track:5JzpyVGEXe87V15jPg883K,https://api.spotify.com/v1/tracks/5JzpyVGEXe87V15jPg883K,https://api.spotify.com/v1/audio-analysis/5JzpyVGEXe87V15jPg883K,246185,4
"Whenever, Wherever",Shakira,2lnzGkdtDj5mtlcOW2yRtG,0.794,0.832,1,-4.862,0,0.0407,0.237,1.14e-05,0.203,0.871,107.657,audio_features,2lnzGkdtDj5mtlcOW2yRtG,spotify:track:2lnzGkdtDj5mtlcOW2yRtG,https://api.spotify.com/v1/tracks/2lnzGkdtDj5mtlcOW2yRtG,https://api.spotify.com/v1/audio-analysis/2lnzGkdtDj5mtlcOW2yRtG,196160,4
Kiss from a Rose,Seal,3YKptz29AsOlm7WAVnztBh,0.584,0.533,10,-7.11,0,0.0305,0.684,0.0,0.306,0.224,131.745,audio_features,3YKptz29AsOlm7WAVnztBh,spotify:track:3YKptz29AsOlm7WAVnztBh,https://api.spotify.com/v1/tracks/3YKptz29AsOlm7WAVnztBh,https://api.spotify.com/v1/audio-analysis/3YKptz29AsOlm7WAVnztBh,288427,3
"(Shake, Shake, Shake) Shake Your Booty",KC & The Sunshine Band,5cqEarhd7w3bw4SN2Om9dp,0.651,0.945,10,-7.922,1,0.0361,0.169,0.475,0.15,0.939,112.292,audio_features,5cqEarhd7w3bw4SN2Om9dp,spotify:track:5cqEarhd7w3bw4SN2Om9dp,https://api.spotify.com/v1/tracks/5cqEarhd7w3bw4SN2Om9dp,https://api.spotify.com/v1/audio-analysis/5cqEarhd7w3bw4SN2Om9dp,185640,4
I Can Make You Feel Good,Shalamar,4zGz2XJCpLqBNAmqYGaJw9,0.706,0.701,7,-10.251,0,0.0288,0.192,5.25e-06,0.0737,0.961,112.805,audio_features,4zGz2XJCpLqBNAmqYGaJw9,spotify:track:4zGz2XJCpLqBNAmqYGaJw9,https://api.spotify.com/v1/tracks/4zGz2XJCpLqBNAmqYGaJw9,https://api.spotify.com/v1/audio-analysis/4zGz2XJCpLqBNAmqYGaJw9,256773,4
Het Kleine Cafe Aan De Haven,Vader Abraham,2gKCWjtHSh7S2kTVB4TgIl,0.416,0.455,7,-9.392,1,0.0307,0.664,6.24e-05,0.315,0.406,178.147,audio_features,2gKCWjtHSh7S2kTVB4TgIl,spotify:track:2gKCWjtHSh7S2kTVB4TgIl,https://api.spotify.com/v1/tracks/2gKCWjtHSh7S2kTVB4TgIl,https://api.spotify.com/v1/audio-analysis/2gKCWjtHSh7S2kTVB4TgIl,253387,3
Me and Bobby McGee,Janis Joplin,1IqFh00G2kvvMm8pRMpehA,0.43,0.463,2,-10.96,1,0.0442,0.303,5.84e-05,0.152,0.66,93.405,audio_features,1IqFh00G2kvvMm8pRMpehA,spotify:track:1IqFh00G2kvvMm8pRMpehA,https://api.spotify.com/v1/tracks/1IqFh00G2kvvMm8pRMpehA,https://api.spotify.com/v1/audio-analysis/1IqFh00G2kvvMm8pRMpehA,271333,4
Little Willy,Sweet,35Vm6UniF3IWORGWKMLxR3,0.722,0.613,11,-10.831,1,0.0318,0.215,0.0,0.302,0.922,125.207,audio_features,35Vm6UniF3IWORGWKMLxR3,spotify:track:35Vm6UniF3IWORGWKMLxR3,https://api.spotify.com/v1/tracks/35Vm6UniF3IWORGWKMLxR3,https://api.spotify.com/v1/audio-analysis/35Vm6UniF3IWORGWKMLxR3,193773,4
Oye Como Va,Santana,5u6y4u5EgDv0peILf60H5t,0.736,0.379,7,-13.208,1,0.0539,0.301,0.345,0.104,0.948,128.399,audio_features,5u6y4u5EgDv0peILf60H5t,spotify:track:5u6y4u5EgDv0peILf60H5t,https://api.spotify.com/v1/tracks/5u6y4u5EgDv0peILf60H5t,https://api.spotify.com/v1/audio-analysis/5u6y4u5EgDv0peILf60H5t,256933,4
It's Raining Again,Supertramp,2bzBI23EJWHjXmGj3xlYaM,0.603,0.674,10,-6.808,1,0.0295,0.62,0.00261,0.26,0.559,121.261,audio_features,2bzBI23EJWHjXmGj3xlYaM,spotify:track:2bzBI23EJWHjXmGj3xlYaM,https://api.spotify.com/v1/tracks/2bzBI23EJWHjXmGj3xlYaM,https://api.spotify.com/v1/audio-analysis/2bzBI23EJWHjXmGj3xlYaM,264240,4
Don't You (Forget About Me) - Remastered,Simple Minds,0A4PZuepTcIQVvA5m7R0M1,0.602,0.784,11,-7.976,0,0.0313,0.00398,0.0852,0.0931,0.918,133.019,audio_features,0A4PZuepTcIQVvA5m7R0M1,spotify:track:0A4PZuepTcIQVvA5m7R0M1,https://api.spotify.com/v1/tracks/0A4PZuepTcIQVvA5m7R0M1,https://api.spotify.com/v1/audio-analysis/0A4PZuepTcIQVvA5m7R0M1,263973,4
Call Me,Blondie,4qO03RMQm88DdpTJcxlglY,0.56,0.825,2,-6.711,0,0.0347,0.000785,0.00246,0.0892,0.74,142.669,audio_features,4qO03RMQm88DdpTJcxlglY,spotify:track:4qO03RMQm88DdpTJcxlglY,https://api.spotify.com/v1/tracks/4qO03RMQm88DdpTJcxlglY,https://api.spotify.com/v1/audio-analysis/4qO03RMQm88DdpTJcxlglY,212600,4
Especially for You,Jason Donovan,3cx90OGCsdU6tg02JAQbAb,0.531,0.817,2,-5.865,0,0.0364,0.48,0.0,0.0635,0.426,79.973,audio_features,3cx90OGCsdU6tg02JAQbAb,spotify:track:3cx90OGCsdU6tg02JAQbAb,https://api.spotify.com/v1/tracks/3cx90OGCsdU6tg02JAQbAb,https://api.spotify.com/v1/audio-analysis/3cx90OGCsdU6tg02JAQbAb,239787,4
Especially for You,Kylie Minogue,3cx90OGCsdU6tg02JAQbAb,0.531,0.817,2,-5.865,0,0.0364,0.48,0.0,0.0635,0.426,79.973,audio_features,3cx90OGCsdU6tg02JAQbAb,spotify:track:3cx90OGCsdU6tg02JAQbAb,https://api.spotify.com/v1/tracks/3cx90OGCsdU6tg02JAQbAb,https://api.spotify.com/v1/audio-analysis/3cx90OGCsdU6tg02JAQbAb,239787,4
Fly Like An Eagle,Steve Miller Band,3e0FzZjTXOUtiJGSClOBrI,0.561,0.754,9,-12.769,0,0.112,0.61,0.0194,0.328,0.642,100.08,audio_features,3e0FzZjTXOUtiJGSClOBrI,spotify:track:3e0FzZjTXOUtiJGSClOBrI,https://api.spotify.com/v1/tracks/3e0FzZjTXOUtiJGSClOBrI,https://api.spotify.com/v1/audio-analysis/3e0FzZjTXOUtiJGSClOBrI,282693,4
Sing a Song,"Earth, Wind & Fire",35yl7PYbfOeDo30iNiRPfU,0.772,0.659,9,-8.803,1,0.0508,0.156,0.000345,0.0681,0.969,122.33,audio_features,35yl7PYbfOeDo30iNiRPfU,spotify:track:35yl7PYbfOeDo30iNiRPfU,https://api.spotify.com/v1/tracks/35yl7PYbfOeDo30iNiRPfU,https://api.spotify.com/v1/audio-analysis/35yl7PYbfOeDo30iNiRPfU,203867,4
How High the Moon,Gloria Gaynor,6JyZpLRdAX0YHyrKLmMzmt,0.553,0.918,9,-5.678,1,0.0725,0.00872,0.0,0.125,0.679,130.117,audio_features,6JyZpLRdAX0YHyrKLmMzmt,spotify:track:6JyZpLRdAX0YHyrKLmMzmt,https://api.spotify.com/v1/tracks/6JyZpLRdAX0YHyrKLmMzmt,https://api.spotify.com/v1/audio-analysis/6JyZpLRdAX0YHyrKLmMzmt,249067,4
Love Train,The O'Jays,28285KFbyCq8sJofn58qlD,0.743,0.572,0,-9.627,1,0.0493,0.186,1.44e-05,0.163,0.675,122.658,audio_features,28285KFbyCq8sJofn58qlD,spotify:track:28285KFbyCq8sJofn58qlD,https://api.spotify.com/v1/tracks/28285KFbyCq8sJofn58qlD,https://api.spotify.com/v1/audio-analysis/28285KFbyCq8sJofn58qlD,178400,4
Waarom Heb Jij Me Laten Staan?,Wim van Gennip en De Heikrekels,6mBkzVylqtgtazeHayvFZU,0.645,0.633,10,-9.157,1,0.027,0.297,0.00647,0.336,0.686,112.182,audio_features,6mBkzVylqtgtazeHayvFZU,spotify:track:6mBkzVylqtgtazeHayvFZU,https://api.spotify.com/v1/tracks/6mBkzVylqtgtazeHayvFZU,https://api.spotify.com/v1/audio-analysis/6mBkzVylqtgtazeHayvFZU,192132,4
Don't Stand So Close To Me,The Police,5veJDT0MLsLbhYsx42GXUD,0.799,0.506,2,-9.414,1,0.0606,0.0453,0.00107,0.0365,0.518,140.309,audio_features,5veJDT0MLsLbhYsx42GXUD,spotify:track:5veJDT0MLsLbhYsx42GXUD,https://api.spotify.com/v1/tracks/5veJDT0MLsLbhYsx42GXUD,https://api.spotify.com/v1/audio-analysis/5veJDT0MLsLbhYsx42GXUD,242667,4
Do You Love Me,The Contours,6rpljHv0NRZ5pH8gV2zG4U,0.62,0.808,5,-6.566,1,0.0382,0.455,0.0,0.0758,0.788,150.768,audio_features,6rpljHv0NRZ5pH8gV2zG4U,spotify:track:6rpljHv0NRZ5pH8gV2zG4U,https://api.spotify.com/v1/tracks/6rpljHv0NRZ5pH8gV2zG4U,https://api.spotify.com/v1/audio-analysis/6rpljHv0NRZ5pH8gV2zG4U,174987,4
The Ballroom Blitz,Sweet,61ZVP6ytLwYnbLonbJtzR6,0.62,0.88,11,-6.767,0,0.0816,0.00321,0.00198,0.0438,0.828,108.607,audio_features,61ZVP6ytLwYnbLonbJtzR6,spotify:track:61ZVP6ytLwYnbLonbJtzR6,https://api.spotify.com/v1/tracks/61ZVP6ytLwYnbLonbJtzR6,https://api.spotify.com/v1/audio-analysis/61ZVP6ytLwYnbLonbJtzR6,241747,4
Talking Loud And Clear,Orchestral Manoeuvres In The Dark,6FcTWZIecDV9hJO8ejvHmg,0.754,0.556,0,-10.256,1,0.0573,0.196,0.301,0.155,0.975,123.696,audio_features,6FcTWZIecDV9hJO8ejvHmg,spotify:track:6FcTWZIecDV9hJO8ejvHmg,https://api.spotify.com/v1/tracks/6FcTWZIecDV9hJO8ejvHmg,https://api.spotify.com/v1/audio-analysis/6FcTWZIecDV9hJO8ejvHmg,236800,4
How Can We Hang On To A Dream,Tim Hardin,1wed13CuglKBkOnVFFzI1D,0.563,0.175,7,-15.478,0,0.0404,0.827,0.0,0.147,0.365,126.519,audio_features,1wed13CuglKBkOnVFFzI1D,spotify:track:1wed13CuglKBkOnVFFzI1D,https://api.spotify.com/v1/tracks/1wed13CuglKBkOnVFFzI1D,https://api.spotify.com/v1/audio-analysis/1wed13CuglKBkOnVFFzI1D,123240,5
You've Got To Hide Your Love Away - Remastered 2009,The Beatles,4F1AgKpuFRMLEgtPETVwZk,0.398,0.392,7,-9.05,1,0.0282,0.207,0.0,0.102,0.378,184.267,audio_features,4F1AgKpuFRMLEgtPETVwZk,spotify:track:4F1AgKpuFRMLEgtPETVwZk,https://api.spotify.com/v1/tracks/4F1AgKpuFRMLEgtPETVwZk,https://api.spotify.com/v1/audio-analysis/4F1AgKpuFRMLEgtPETVwZk,129120,3
Still Loving You,Scorpions,0RdUX4WE0fO30VnlUbDVL6,0.282,0.605,6,-4.916,0,0.0294,0.0047,0.00144,0.103,0.0783,103.929,audio_features,0RdUX4WE0fO30VnlUbDVL6,spotify:track:0RdUX4WE0fO30VnlUbDVL6,https://api.spotify.com/v1/tracks/0RdUX4WE0fO30VnlUbDVL6,https://api.spotify.com/v1/audio-analysis/0RdUX4WE0fO30VnlUbDVL6,403453,4
Flip,Jesse Green,2k7R5I5kjimC9W1UGt2aat,0.69,0.911,9,-11.589,0,0.0392,0.0662,0.00677,0.0625,0.951,124.063,audio_features,2k7R5I5kjimC9W1UGt2aat,spotify:track:2k7R5I5kjimC9W1UGt2aat,https://api.spotify.com/v1/tracks/2k7R5I5kjimC9W1UGt2aat,https://api.spotify.com/v1/audio-analysis/2k7R5I5kjimC9W1UGt2aat,197533,4
Georgy Girl,The Seekers,73XQBWHSVLL1939hb8cQTm,0.515,0.496,4,-7.446,1,0.0324,0.265,0.0,0.182,0.651,153.582,audio_features,73XQBWHSVLL1939hb8cQTm,spotify:track:73XQBWHSVLL1939hb8cQTm,https://api.spotify.com/v1/tracks/73XQBWHSVLL1939hb8cQTm,https://api.spotify.com/v1/audio-analysis/73XQBWHSVLL1939hb8cQTm,140440,4
Strawberry Letter 23,The Brothers Johnson,00kvKlIvfzQLSi6T2zwXuS,0.73,0.622,7,-11.7,0,0.0532,0.269,0.00874,0.111,0.752,90.973,audio_features,00kvKlIvfzQLSi6T2zwXuS,spotify:track:00kvKlIvfzQLSi6T2zwXuS,https://api.spotify.com/v1/tracks/00kvKlIvfzQLSi6T2zwXuS,https://api.spotify.com/v1/audio-analysis/00kvKlIvfzQLSi6T2zwXuS,299067,4
Thought You Were on My Side,Cock Robin,7agQ0YZC0fuo8ywfxe3Way,0.674,0.693,11,-7.609,0,0.0308,0.34,0.0,0.319,0.776,119.326,audio_features,7agQ0YZC0fuo8ywfxe3Way,spotify:track:7agQ0YZC0fuo8ywfxe3Way,https://api.spotify.com/v1/tracks/7agQ0YZC0fuo8ywfxe3Way,https://api.spotify.com/v1/audio-analysis/7agQ0YZC0fuo8ywfxe3Way,255907,4
In the Navy - Original Version 1979,Village People,4mjFMScEvHeM72791mXRCW,0.725,0.959,9,-6.994,0,0.0472,0.0725,0.0,0.14,0.755,127.323,audio_features,4mjFMScEvHeM72791mXRCW,spotify:track:4mjFMScEvHeM72791mXRCW,https://api.spotify.com/v1/tracks/4mjFMScEvHeM72791mXRCW,https://api.spotify.com/v1/audio-analysis/4mjFMScEvHeM72791mXRCW,339947,4
Come A Little Bit Closer,Jay & The Americans,252YuUdUaC5OojaBU0H1CP,0.636,0.684,3,-9.302,1,0.057,0.52,0.0015,0.534,0.881,132.509,audio_features,252YuUdUaC5OojaBU0H1CP,spotify:track:252YuUdUaC5OojaBU0H1CP,https://api.spotify.com/v1/tracks/252YuUdUaC5OojaBU0H1CP,https://api.spotify.com/v1/audio-analysis/252YuUdUaC5OojaBU0H1CP,166667,4
Summerwine,Barry & Eileen,1yiFUyZpVrSwJLFnSgZWKN,0.348,0.596,5,-9.52,1,0.0432,0.49,0.0,0.0961,0.62,90.376,audio_features,1yiFUyZpVrSwJLFnSgZWKN,spotify:track:1yiFUyZpVrSwJLFnSgZWKN,https://api.spotify.com/v1/tracks/1yiFUyZpVrSwJLFnSgZWKN,https://api.spotify.com/v1/audio-analysis/1yiFUyZpVrSwJLFnSgZWKN,212827,4
See You When I Git There,Lou Rawls,3vQcIveDIfPe0HFdlpIUSK,0.695,0.696,0,-7.87,1,0.0549,0.181,4.56e-05,0.443,0.861,123.813,audio_features,3vQcIveDIfPe0HFdlpIUSK,spotify:track:3vQcIveDIfPe0HFdlpIUSK,https://api.spotify.com/v1/tracks/3vQcIveDIfPe0HFdlpIUSK,https://api.spotify.com/v1/audio-analysis/3vQcIveDIfPe0HFdlpIUSK,265360,4
Too Late To Turn Back Now,Cornelius Brothers & Sister Rose,2OyaNAq8BcGstyzueloqpE,0.516,0.73,7,-7.136,1,0.0494,0.344,0.0,0.425,0.907,115.126,audio_features,2OyaNAq8BcGstyzueloqpE,spotify:track:2OyaNAq8BcGstyzueloqpE,https://api.spotify.com/v1/tracks/2OyaNAq8BcGstyzueloqpE,https://api.spotify.com/v1/audio-analysis/2OyaNAq8BcGstyzueloqpE,198693,4
Escape,Enrique Iglesias,4anDsZBavxjw3Ktw6ICGYd,0.776,0.844,11,-5.305,1,0.0297,0.0277,0.000244,0.135,0.868,125.972,audio_features,4anDsZBavxjw3Ktw6ICGYd,spotify:track:4anDsZBavxjw3Ktw6ICGYd,https://api.spotify.com/v1/tracks/4anDsZBavxjw3Ktw6ICGYd,https://api.spotify.com/v1/audio-analysis/4anDsZBavxjw3Ktw6ICGYd,208627,4
Goodnight My Love (Pleasant Dreams),Paul Anka,5c3TxhFAfKhms0yFHf6pmt,0.139,0.456,3,-8.618,1,0.0353,0.709,0.0,0.453,0.395,202.066,audio_features,5c3TxhFAfKhms0yFHf6pmt,spotify:track:5c3TxhFAfKhms0yFHf6pmt,https://api.spotify.com/v1/tracks/5c3TxhFAfKhms0yFHf6pmt,https://api.spotify.com/v1/audio-analysis/5c3TxhFAfKhms0yFHf6pmt,192413,3
It's All in the Game - 2000 Remaster,Cliff Richard,0gptlfwtMxuLFo9MNYcumu,0.478,0.284,2,-11.606,1,0.0284,0.771,8.84e-06,0.231,0.631,109.195,audio_features,0gptlfwtMxuLFo9MNYcumu,spotify:track:0gptlfwtMxuLFo9MNYcumu,https://api.spotify.com/v1/tracks/0gptlfwtMxuLFo9MNYcumu,https://api.spotify.com/v1/audio-analysis/0gptlfwtMxuLFo9MNYcumu,192773,3
U.O.Me (Theme From Waldolala),Luv',7KFKQNhUdjjLtM1OiJF03e,0.626,0.898,0,-10.029,0,0.0829,0.11,0.00209,0.338,0.548,122.076,audio_features,7KFKQNhUdjjLtM1OiJF03e,spotify:track:7KFKQNhUdjjLtM1OiJF03e,https://api.spotify.com/v1/tracks/7KFKQNhUdjjLtM1OiJF03e,https://api.spotify.com/v1/audio-analysis/7KFKQNhUdjjLtM1OiJF03e,176547,4
Love Oh Love,Lionel Richie,60MfRTXDXKJKtQdH1r3ous,0.288,0.335,7,-10.64,1,0.0276,0.157,1.73e-06,0.219,0.141,73.584,audio_features,60MfRTXDXKJKtQdH1r3ous,spotify:track:60MfRTXDXKJKtQdH1r3ous,https://api.spotify.com/v1/tracks/60MfRTXDXKJKtQdH1r3ous,https://api.spotify.com/v1/audio-analysis/60MfRTXDXKJKtQdH1r3ous,347200,4
Never Marry A Railroad Man,Shocking Blue,0yJqVJvhL5sKNX2VKVSz0C,0.512,0.724,2,-7.4,0,0.0394,0.464,0.0731,0.193,0.672,133.067,audio_features,0yJqVJvhL5sKNX2VKVSz0C,spotify:track:0yJqVJvhL5sKNX2VKVSz0C,https://api.spotify.com/v1/tracks/0yJqVJvhL5sKNX2VKVSz0C,https://api.spotify.com/v1/audio-analysis/0yJqVJvhL5sKNX2VKVSz0C,184240,4
You Came - Single Version,Kim Wilde,2mXvx5UORysNIFVnsuo3kc,0.657,0.989,4,-5.211,1,0.0596,0.314,0.000119,0.0621,0.639,119.051,audio_features,2mXvx5UORysNIFVnsuo3kc,spotify:track:2mXvx5UORysNIFVnsuo3kc,https://api.spotify.com/v1/tracks/2mXvx5UORysNIFVnsuo3kc,https://api.spotify.com/v1/audio-analysis/2mXvx5UORysNIFVnsuo3kc,208520,4
Biggest Part of Me - Remastered Version,Ambrosia,5APylRvEGGAegrESwuG3A0,0.608,0.658,10,-6.203,1,0.0542,0.338,0.0,0.216,0.899,153.269,audio_features,5APylRvEGGAegrESwuG3A0,spotify:track:5APylRvEGGAegrESwuG3A0,https://api.spotify.com/v1/tracks/5APylRvEGGAegrESwuG3A0,https://api.spotify.com/v1/audio-analysis/5APylRvEGGAegrESwuG3A0,326800,4
Elvira,The Oak Ridge Boys,0mG66FLhO0iZ6XCAGdjpax,0.825,0.285,8,-17.491,1,0.0326,0.188,0.00131,0.0539,0.86,126.946,audio_features,0mG66FLhO0iZ6XCAGdjpax,spotify:track:0mG66FLhO0iZ6XCAGdjpax,https://api.spotify.com/v1/tracks/0mG66FLhO0iZ6XCAGdjpax,https://api.spotify.com/v1/audio-analysis/0mG66FLhO0iZ6XCAGdjpax,225627,4
Hey Deanie,Shaun Cassidy,0inlixqQpYphAQY7K38NAZ,0.624,0.769,5,-10.718,1,0.028,0.182,4.37e-06,0.331,0.96,130.184,audio_features,0inlixqQpYphAQY7K38NAZ,spotify:track:0inlixqQpYphAQY7K38NAZ,https://api.spotify.com/v1/tracks/0inlixqQpYphAQY7K38NAZ,https://api.spotify.com/v1/audio-analysis/0inlixqQpYphAQY7K38NAZ,219307,4
Hakuna Matata (duet),Lebo M.,6k3gbGDitCylirwk1zq6La,0.59,0.761,8,-8.365,1,0.106,0.0866,7.49e-06,0.33,0.842,79.512,audio_features,6k3gbGDitCylirwk1zq6La,spotify:track:6k3gbGDitCylirwk1zq6La,https://api.spotify.com/v1/tracks/6k3gbGDitCylirwk1zq6La,https://api.spotify.com/v1/audio-analysis/6k3gbGDitCylirwk1zq6La,264867,4
Hakuna Matata (duet),Jimmy Cliff,6k3gbGDitCylirwk1zq6La,0.59,0.761,8,-8.365,1,0.106,0.0866,7.49e-06,0.33,0.842,79.512,audio_features,6k3gbGDitCylirwk1zq6La,spotify:track:6k3gbGDitCylirwk1zq6La,https://api.spotify.com/v1/tracks/6k3gbGDitCylirwk1zq6La,https://api.spotify.com/v1/audio-analysis/6k3gbGDitCylirwk1zq6La,264867,4
Masterpiece,The Temptations,7xCiwNaYJuJcF2lf5BHwT0,0.814,0.554,10,-9.166,0,0.0339,0.0939,0.0241,0.0901,0.832,119.943,audio_features,7xCiwNaYJuJcF2lf5BHwT0,spotify:track:7xCiwNaYJuJcF2lf5BHwT0,https://api.spotify.com/v1/tracks/7xCiwNaYJuJcF2lf5BHwT0,https://api.spotify.com/v1/audio-analysis/7xCiwNaYJuJcF2lf5BHwT0,268453,4
Do You Believe In Love,Huey Lewis & The News,43LjRHyyetSWnPpW7CWThG,0.547,0.636,11,-10.948,1,0.0314,0.0582,0.0,0.249,0.816,114.061,audio_features,43LjRHyyetSWnPpW7CWThG,spotify:track:43LjRHyyetSWnPpW7CWThG,https://api.spotify.com/v1/tracks/43LjRHyyetSWnPpW7CWThG,https://api.spotify.com/v1/audio-analysis/43LjRHyyetSWnPpW7CWThG,209000,4
The Riddle,Nik Kershaw,6sn3FHCq2csvNkq2h9Au8V,0.578,0.655,9,-7.935,1,0.0277,0.121,6.91e-06,0.137,0.898,101.889,audio_features,6sn3FHCq2csvNkq2h9Au8V,spotify:track:6sn3FHCq2csvNkq2h9Au8V,https://api.spotify.com/v1/tracks/6sn3FHCq2csvNkq2h9Au8V,https://api.spotify.com/v1/audio-analysis/6sn3FHCq2csvNkq2h9Au8V,234840,4
